;  LST file generated by mikroListExporter - v.2.0 
; Date/Time: 4/28/2016 2:37:13 PM
;----------------------------------------------

;Address Opcode 	ASM
0x0C64	0xFFEAC06B  	MOVFF       __Lib_USB_genHID_BDTEntry_InPtr+1, FSR0H
0x0C68	0xF000CFEE  	MOVFF       POSTINC0, R0
0x0C6C	0xBC00      	BTFSC       R0, 6 
0x0C6E	0xD00C      	BRA         L___Lib_USB_genHID_USB_CtrlTrf_In_Handler115
;__Lib_USB_genHID.c,3344 :: 		
0x0C70	0x0E04      	MOVLW       4
0x0C72	0x196A      	XORWF       __Lib_USB_genHID_BDTEntry_InPtr, 0, 1
0x0C74	0x6E00      	MOVWF       R0 
0x0C76	0xF06AC000  	MOVFF       R0, __Lib_USB_genHID_BDTEntry_InPtr
;__Lib_USB_genHID.c,3345 :: 		
0x0C7A	0xFFE1C06A  	MOVFF       __Lib_USB_genHID_BDTEntry_InPtr, FSR1L
0x0C7E	0xFFE2C06B  	MOVFF       __Lib_USB_genHID_BDTEntry_InPtr+1, FSR1H
0x0C82	0x0EC8      	MOVLW       200
0x0C84	0x6EE6      	MOVWF       POSTINC1 
;__Lib_USB_genHID.c,3346 :: 		
0x0C86	0xD00B      	BRA         L___Lib_USB_genHID_USB_CtrlTrf_In_Handler116
L___Lib_USB_genHID_USB_CtrlTrf_In_Handler115:
;__Lib_USB_genHID.c,3347 :: 		
0x0C88	0x0E04      	MOVLW       4
0x0C8A	0x196A      	XORWF       __Lib_USB_genHID_BDTEntry_InPtr, 0, 1
0x0C8C	0x6E00      	MOVWF       R0 
0x0C8E	0xF06AC000  	MOVFF       R0, __Lib_USB_genHID_BDTEntry_InPtr
;__Lib_USB_genHID.c,3348 :: 		
0x0C92	0xFFE1C06A  	MOVFF       __Lib_USB_genHID_BDTEntry_InPtr, FSR1L
0x0C96	0xFFE2C06B  	MOVFF       __Lib_USB_genHID_BDTEntry_InPtr+1, FSR1H
0x0C9A	0x0E88      	MOVLW       136
0x0C9C	0x6EE6      	MOVWF       POSTINC1 
;__Lib_USB_genHID.c,3349 :: 		
L___Lib_USB_genHID_USB_CtrlTrf_In_Handler116:
;__Lib_USB_genHID.c,3350 :: 		
L___Lib_USB_genHID_USB_CtrlTrf_In_Handler114:
;__Lib_USB_genHID.c,3351 :: 		
0x0C9E	0xD001      	BRA         L___Lib_USB_genHID_USB_CtrlTrf_In_Handler117
L___Lib_USB_genHID_USB_CtrlTrf_In_Handler112:
;__Lib_USB_genHID.c,3353 :: 		
0x0CA0	0xDD96      	RCALL       __Lib_USB_genHID_USB_Prepare_Next_Setup_Trf
;__Lib_USB_genHID.c,3354 :: 		
L___Lib_USB_genHID_USB_CtrlTrf_In_Handler117:
;__Lib_USB_genHID.c,3356 :: 		
L_end_USB_CtrlTrf_In_Handler:
0x0CA2	0x0012      	RETURN      0
; end of __Lib_USB_genHID_USB_CtrlTrf_In_Handler
__Lib_USB_genHID_USB_CtrlTrf_Out_Handler:
;__Lib_USB_genHID.c,3267 :: 		
;__Lib_USB_genHID.c,3268 :: 		
0x0CA4	0x5050      	MOVF        __Lib_USB_genHID_controlTransferState, 0 
0x0CA6	0x0A02      	XORLW       2
0x0CA8	0xE102      	BNZ         L___Lib_USB_genHID_USB_CtrlTrf_Out_Handler105
;__Lib_USB_genHID.c,3269 :: 		
0x0CAA	0xDDA3      	RCALL       __Lib_USB_genHID_USB_CtrlTrf_Rx_Service
;__Lib_USB_genHID.c,3270 :: 		
0x0CAC	0xD01E      	BRA         L___Lib_USB_genHID_USB_CtrlTrf_Out_Handler106
L___Lib_USB_genHID_USB_CtrlTrf_Out_Handler105:
;__Lib_USB_genHID.c,3277 :: 		
0x0CAE	0xDD8F      	RCALL       __Lib_USB_genHID_USB_Prepare_Next_Setup_Trf
;__Lib_USB_genHID.c,3278 :: 		
0x0CB0	0x5052      	MOVF        __Lib_USB_genHID_BothEP0OutUOWNsSet, 0 
0x0CB2	0x0A00      	XORLW       0
0x0CB4	0xE119      	BNZ         L___Lib_USB_genHID_USB_CtrlTrf_Out_Handler107
;__Lib_USB_genHID.c,3279 :: 		
0x0CB6	0x0E01      	MOVLW       1
0x0CB8	0x2453      	ADDWF       __Lib_USB_genHID_BDTEntry_EP0Out_NextPtr, 0 
0x0CBA	0x6EE1      	MOVWF       FSR1L 
0x0CBC	0x0E00      	MOVLW       0
0x0CBE	0x2054      	ADDWFC      __Lib_USB_genHID_BDTEntry_EP0Out_NextPtr+1, 0 
0x0CC0	0x6EE2      	MOVWF       FSR1H 
0x0CC2	0x0E08      	MOVLW       8
0x0CC4	0x6EE6      	MOVWF       POSTINC1 
;__Lib_USB_genHID.c,3280 :: 		
0x0CC6	0x0E02      	MOVLW       2
0x0CC8	0x2453      	ADDWF       __Lib_USB_genHID_BDTEntry_EP0Out_NextPtr, 0 
0x0CCA	0x6EE1      	MOVWF       FSR1L 
0x0CCC	0x0E00      	MOVLW       0
0x0CCE	0x2054      	ADDWFC      __Lib_USB_genHID_BDTEntry_EP0Out_NextPtr+1, 0 
0x0CD0	0x6EE2      	MOVWF       FSR1H 
0x0CD2	0x0E20      	MOVLW       __Lib_USB_genHID_SetupPkt
0x0CD4	0x6EE6      	MOVWF       POSTINC1 
0x0CD6	0x0E04      	MOVLW       hi_addr(__Lib_USB_genHID_SetupPkt)
0x0CD8	0x6EE6      	MOVWF       POSTINC1 
;__Lib_USB_genHID.c,3281 :: 		
0x0CDA	0xFFE1C053  	MOVFF       __Lib_USB_genHID_BDTEntry_EP0Out_NextPtr, FSR1L
0x0CDE	0xFFE2C054  	MOVFF       __Lib_USB_genHID_BDTEntry_EP0Out_NextPtr+1, FSR1H
0x0CE2	0x0E8C      	MOVLW       140
0x0CE4	0x6EE6      	MOVWF       POSTINC1 
;__Lib_USB_genHID.c,3282 :: 		
0x0CE6	0xD001      	BRA         L___Lib_USB_genHID_USB_CtrlTrf_Out_Handler108
L___Lib_USB_genHID_USB_CtrlTrf_Out_Handler107:
;__Lib_USB_genHID.c,3283 :: 		
0x0CE8	0x6A52      	CLRF        __Lib_USB_genHID_BothEP0OutUOWNsSet 
;__Lib_USB_genHID.c,3284 :: 		
L___Lib_USB_genHID_USB_CtrlTrf_Out_Handler108:
;__Lib_USB_genHID.c,3285 :: 		
L___Lib_USB_genHID_USB_CtrlTrf_Out_Handler106:
;__Lib_USB_genHID.c,3286 :: 		
L_end_USB_CtrlTrf_Out_Handler:
0x0CEA	0x0012      	RETURN      0
; end of __Lib_USB_genHID_USB_CtrlTrf_Out_Handler
__Lib_USB_genHID_USB_Wake_From_Suspend:
;__Lib_USB_genHID.c,3074 :: 		
;__Lib_USB_genHID.c,3086 :: 		
0x0CEC	0x926D      	BCF         UCON, 1 
;__Lib_USB_genHID.c,3089 :: 		
0x0CEE	0x9469      	BCF         ACTVIE_bit, BitPos(ACTVIE_bit+0) 
;__Lib_USB_genHID.c,3105 :: 		
L___Lib_USB_genHID_USB_Wake_From_Suspend93:
0x0CF0	0xA468      	BTFSS       ACTVIF_bit, BitPos(ACTVIF_bit+0) 
0x0CF2	0xD003      	BRA         L___Lib_USB_genHID_USB_Wake_From_Suspend94
;__Lib_USB_genHID.c,3107 :: 		
0x0CF4	0x0EFB      	MOVLW       251
0x0CF6	0x1668      	ANDWF       UIR, 1 
;__Lib_USB_genHID.c,3108 :: 		
0x0CF8	0xD7FB      	BRA         L___Lib_USB_genHID_USB_Wake_From_Suspend93
L___Lib_USB_genHID_USB_Wake_From_Suspend94:
;__Lib_USB_genHID.c,3110 :: 		
L_end_USB_Wake_From_Suspend:
0x0CFA	0x0012      	RETURN      0
; end of __Lib_USB_genHID_USB_Wake_From_Suspend
_Delay_50us:
;__Lib_Delays.c,19 :: 		void Delay_50us() {
;__Lib_Delays.c,20 :: 		Delay_us(50);
0x0CFC	0x0E10      	MOVLW       16
0x0CFE	0x6E0D      	MOVWF       R13, 0
L_Delay_50us2:
0x0D00	0x2E0D      	DECFSZ      R13, 1, 0
0x0D02	0xD7FE      	BRA         L_Delay_50us2
0x0D04	0x0000      	NOP
;__Lib_Delays.c,21 :: 		}
L_end_Delay_50us:
0x0D06	0x0012      	RETURN      0
; end of _Delay_50us
__Lib_USB_genHID_USB_Clear_Interrupt:
;__Lib_USB_genHID.c,2257 :: 		
0x0D08	0x9AA1      	BCF         USBIF_bit, BitPos(USBIF_bit+0) 
L_end_USB_Clear_Interrupt:
0x0D0A	0x0012      	RETURN      0
; end of __Lib_USB_genHID_USB_Clear_Interrupt
__Lib_USB_genHID_USB_Stall_Handler:
;__Lib_USB_genHID.c,2980 :: 		
;__Lib_USB_genHID.c,2992 :: 		
0x0D0C	0xA070      	BTFSS       EPSTALL_bit, BitPos(EPSTALL_bit+0) 
0x0D0E	0xD019      	BRA         L___Lib_USB_genHID_USB_Stall_Handler89
;__Lib_USB_genHID.c,2994 :: 		
0x0D10	0xFFE9C062  	MOVFF       __Lib_USB_genHID_BDTEntry_EP0Out_CurrentPtr, FSR0L
0x0D14	0xFFEAC063  	MOVFF       __Lib_USB_genHID_BDTEntry_EP0Out_CurrentPtr+1, FSR0H
0x0D18	0xF001CFEE  	MOVFF       POSTINC0, R1
0x0D1C	0x5001      	MOVF        R1, 0 
0x0D1E	0x0A80      	XORLW       128
0x0D20	0xE10F      	BNZ         L___Lib_USB_genHID_USB_Stall_Handler92
0x0D22	0xFFE9C06A  	MOVFF       __Lib_USB_genHID_BDTEntry_InPtr, FSR0L
0x0D26	0xFFEAC06B  	MOVFF       __Lib_USB_genHID_BDTEntry_InPtr+1, FSR0H
0x0D2A	0xF001CFEE  	MOVFF       POSTINC0, R1
0x0D2E	0x5001      	MOVF        R1, 0 
0x0D30	0x0A84      	XORLW       132
0x0D32	0xE106      	BNZ         L___Lib_USB_genHID_USB_Stall_Handler92
L___Lib_USB_genHID_USB_Stall_Handler272:
;__Lib_USB_genHID.c,2996 :: 		
0x0D34	0xFFE1C062  	MOVFF       __Lib_USB_genHID_BDTEntry_EP0Out_CurrentPtr, FSR1L
0x0D38	0xFFE2C063  	MOVFF       __Lib_USB_genHID_BDTEntry_EP0Out_CurrentPtr+1, FSR1H
0x0D3C	0x0E8C      	MOVLW       140
0x0D3E	0x6EE6      	MOVWF       POSTINC1 
;__Lib_USB_genHID.c,2997 :: 		
L___Lib_USB_genHID_USB_Stall_Handler92:
;__Lib_USB_genHID.c,2998 :: 		
0x0D40	0x9070      	BCF         UEP0, 0 
;__Lib_USB_genHID.c,2999 :: 		
L___Lib_USB_genHID_USB_Stall_Handler89:
;__Lib_USB_genHID.c,3001 :: 		
0x0D42	0x0EDF      	MOVLW       223
0x0D44	0x1668      	ANDWF       UIR, 1 
;__Lib_USB_genHID.c,3002 :: 		
L_end_USB_Stall_Handler:
0x0D46	0x0012      	RETURN      0
; end of __Lib_USB_genHID_USB_Stall_Handler
__Lib_USB_genHID_USB_Suspend:
;__Lib_USB_genHID.c,3020 :: 		
;__Lib_USB_genHID.c,3044 :: 		
0x0D48	0x8469      	BSF         ACTVIE_bit, BitPos(ACTVIE_bit+0) 
;__Lib_USB_genHID.c,3045 :: 		
0x0D4A	0x0EEF      	MOVLW       239
0x0D4C	0x1668      	ANDWF       UIR, 1 
;__Lib_USB_genHID.c,3048 :: 		
0x0D4E	0x826D      	BSF         UCON, 1 
;__Lib_USB_genHID.c,3057 :: 		
L_end_USB_Suspend:
0x0D50	0x0012      	RETURN      0
; end of __Lib_USB_genHID_USB_Suspend
_Delay_5500us:
;__Lib_Delays.c,31 :: 		void Delay_5500us() {
;__Lib_Delays.c,32 :: 		Delay_us(5500);
0x0D52	0x0E08      	MOVLW       8
0x0D54	0x6E0C      	MOVWF       R12, 0
0x0D56	0x0E23      	MOVLW       35
0x0D58	0x6E0D      	MOVWF       R13, 0
L_Delay_5500us5:
0x0D5A	0x2E0D      	DECFSZ      R13, 1, 0
0x0D5C	0xD7FE      	BRA         L_Delay_5500us5
0x0D5E	0x2E0C      	DECFSZ      R12, 1, 0
0x0D60	0xD7FC      	BRA         L_Delay_5500us5
;__Lib_Delays.c,33 :: 		}
L_end_Delay_5500us:
0x0D62	0x0012      	RETURN      0
; end of _Delay_5500us
__Lib_USB_genHID_USB_Device_Init:
;__Lib_USB_genHID.c,2441 :: 		
;__Lib_USB_genHID.c,2443 :: 		
0x0D64	0xDE48      	RCALL       _USB_Init_Desc
;__Lib_USB_genHID.c,2445 :: 		
0x0D66	0x6A55      	CLRF        __Lib_USB_genHID_USB_Out_Handle 
0x0D68	0x6A56      	CLRF        __Lib_USB_genHID_USB_Out_Handle+1 
;__Lib_USB_genHID.c,2446 :: 		
0x0D6A	0x6B89      	CLRF        __Lib_USB_genHID_USB_In_Handle, 1
0x0D6C	0x6B8A      	CLRF        __Lib_USB_genHID_USB_In_Handle+1, 1
;__Lib_USB_genHID.c,2449 :: 		
0x0D6E	0x6A6A      	CLRF        UEIR 
;__Lib_USB_genHID.c,2453 :: 		
0x0D70	0x6A68      	CLRF        UIR 
;__Lib_USB_genHID.c,2455 :: 		
0x0D72	0xDDC7      	RCALL       __Lib_USB_genHID_USB_Configure
;__Lib_USB_genHID.c,2458 :: 		
0x0D74	0x8C6D      	BSF         PPBRST_bit, BitPos(PPBRST_bit+0) 
;__Lib_USB_genHID.c,2461 :: 		
0x0D76	0x6A6E      	CLRF        UADDR 
;__Lib_USB_genHID.c,2465 :: 		
0x0D78	0x6A71      	CLRF        UEP1 
;__Lib_USB_genHID.c,2468 :: 		
0x0D7A	0x9C6D      	BCF         PPBRST_bit, BitPos(PPBRST_bit+0) 
;__Lib_USB_genHID.c,2471 :: 		
0x0D7C	0x6B94      	CLRF        __Lib_USB_genHID___USB_Device_i_cnt, 1
0x0D7E	0x6B95      	CLRF        __Lib_USB_genHID___USB_Device_i_cnt+1, 1
L___Lib_USB_genHID_USB_Device_Init2:
0x0D80	0x0E00      	MOVLW       0
0x0D82	0x5D95      	SUBWF       __Lib_USB_genHID___USB_Device_i_cnt+1, 0, 1
0x0D84	0xE102      	BNZ         L___Lib_USB_genHID_USB_Device_Init285
0x0D86	0x0E08      	MOVLW       8
0x0D88	0x5D94      	SUBWF       __Lib_USB_genHID___USB_Device_i_cnt, 0, 1
L___Lib_USB_genHID_USB_Device_Init285:
0x0D8A	0xE217      	BC          L___Lib_USB_genHID_USB_Device_Init3
;__Lib_USB_genHID.c,2473 :: 		
0x0D8C	0xF000C094  	MOVFF       __Lib_USB_genHID___USB_Device_i_cnt, R0
0x0D90	0xF001C095  	MOVFF       __Lib_USB_genHID___USB_Device_i_cnt+1, R1
0x0D94	0x3600      	RLCF        R0, 1 
0x0D96	0x9000      	BCF         R0, 0 
0x0D98	0x3601      	RLCF        R1, 1 
0x0D9A	0x3600      	RLCF        R0, 1 
0x0D9C	0x9000      	BCF         R0, 0 
0x0D9E	0x3601      	RLCF        R1, 1 
0x0DA0	0x0E00      	MOVLW       __Lib_USB_genHID_BDT
0x0DA2	0x2400      	ADDWF       R0, 0 
0x0DA4	0x6EE1      	MOVWF       FSR1L 
0x0DA6	0x0E04      	MOVLW       hi_addr(__Lib_USB_genHID_BDT)
0x0DA8	0x2001      	ADDWFC      R1, 0 
0x0DAA	0x6EE2      	MOVWF       FSR1H 
0x0DAC	0x6AE6      	CLRF        POSTINC1 
0x0DAE	0x6AE6      	CLRF        POSTINC1 
0x0DB0	0x6AE6      	CLRF        POSTINC1 
0x0DB2	0x6AE6      	CLRF        POSTINC1 
;__Lib_USB_genHID.c,2471 :: 		
0x0DB4	0x4B94      	INFSNZ      __Lib_USB_genHID___USB_Device_i_cnt, 1, 1
0x0DB6	0x2B95      	INCF        __Lib_USB_genHID___USB_Device_i_cnt+1, 1, 1
;__Lib_USB_genHID.c,2474 :: 		
0x0DB8	0xD7E3      	BRA         L___Lib_USB_genHID_USB_Device_Init2
L___Lib_USB_genHID_USB_Device_Init3:
;__Lib_USB_genHID.c,2477 :: 		
0x0DBA	0x0E16      	MOVLW       22
0x0DBC	0x6E70      	MOVWF       UEP0 
;__Lib_USB_genHID.c,2480 :: 		
L___Lib_USB_genHID_USB_Device_Init5:
0x0DBE	0xA668      	BTFSS       TRNIF_bit, BitPos(TRNIF_bit+0) 
0x0DC0	0xD003      	BRA         L___Lib_USB_genHID_USB_Device_Init6
;__Lib_USB_genHID.c,2482 :: 		
0x0DC2	0x0EF7      	MOVLW       247
0x0DC4	0x1668      	ANDWF       UIR, 1 
;__Lib_USB_genHID.c,2483 :: 		
0x0DC6	0xD7FB      	BRA         L___Lib_USB_genHID_USB_Device_Init5
L___Lib_USB_genHID_USB_Device_Init6:
;__Lib_USB_genHID.c,2486 :: 		
0x0DC8	0x6B71      	CLRF        __Lib_USB_genHID_inPipes+3, 1
;__Lib_USB_genHID.c,2487 :: 		
0x0DCA	0x6A5B      	CLRF        __Lib_USB_genHID_outPipes+2 
;__Lib_USB_genHID.c,2488 :: 		
0x0DCC	0x6A5C      	CLRF        __Lib_USB_genHID_outPipes+3 
0x0DCE	0x6A5D      	CLRF        __Lib_USB_genHID_outPipes+4 
;__Lib_USB_genHID.c,2491 :: 		
0x0DD0	0x986D      	BCF         PKTDIS_bit, BitPos(PKTDIS_bit+0) 
;__Lib_USB_genHID.c,2494 :: 		
0x0DD2	0x0E08      	MOVLW       __Lib_USB_genHID_BDT+8
0x0DD4	0x6F6A      	MOVWF       __Lib_USB_genHID_BDTEntry_InPtr, 1
0x0DD6	0x0E04      	MOVLW       hi_addr(__Lib_USB_genHID_BDT+8)
0x0DD8	0x6F6B      	MOVWF       __Lib_USB_genHID_BDTEntry_InPtr+1, 1
;__Lib_USB_genHID.c,2497 :: 		
0x0DDA	0x6A4B      	CLRF        __Lib_USB_genHID_USBActiveConfiguration 
;__Lib_USB_genHID.c,2500 :: 		
0x0DDC	0x6A4E      	CLRF        __Lib_USB_genHID_USBDeviceState 
;__Lib_USB_genHID.c,2501 :: 		
L_end_USB_Device_Init:
0x0DDE	0x0012      	RETURN      0
; end of __Lib_USB_genHID_USB_Device_Init
__Lib_USB_genHID_USB_Handle_Busy:
;__Lib_USB_genHID.c,2414 :: 		
;__Lib_USB_genHID.c,2415 :: 		
0x0DE0	0x0E00      	MOVLW       0
0x0DE2	0x0100      	MOVLB       0
0x0DE4	0x19B0      	XORWF       FARG___Lib_USB_genHID_USB_Handle_Busy_handle+1, 0, 1
0x0DE6	0xE102      	BNZ         L___Lib_USB_genHID_USB_Handle_Busy283
0x0DE8	0x0E00      	MOVLW       0
0x0DEA	0x19AF      	XORWF       FARG___Lib_USB_genHID_USB_Handle_Busy_handle, 0, 1
L___Lib_USB_genHID_USB_Handle_Busy283:
0x0DEC	0xE102      	BNZ         L___Lib_USB_genHID_USB_Handle_Busy0
0x0DEE	0x6A01      	CLRF        R1 
0x0DF0	0xD00A      	BRA         L___Lib_USB_genHID_USB_Handle_Busy1
L___Lib_USB_genHID_USB_Handle_Busy0:
0x0DF2	0xFFE9C0AF  	MOVFF       FARG___Lib_USB_genHID_USB_Handle_Busy_handle, FSR0L
0x0DF6	0xFFEAC0B0  	MOVFF       FARG___Lib_USB_genHID_USB_Handle_Busy_handle+1, FSR0H
0x0DFA	0xF000CFEE  	MOVFF       POSTINC0, R0
0x0DFE	0x0E00      	MOVLW       0
0x0E00	0xBE00      	BTFSC       R0, 7 
0x0E02	0x0E01      	MOVLW       1
0x0E04	0x6E01      	MOVWF       R1 
L___Lib_USB_genHID_USB_Handle_Busy1:
0x0E06	0xF000C001  	MOVFF       R1, R0
;__Lib_USB_genHID.c,2416 :: 		
L_end_USB_Handle_Busy:
0x0E0A	0x0012      	RETURN      0
; end of __Lib_USB_genHID_USB_Handle_Busy
__Lib_USB_genHID_USB_Transfer_Packet:
;__Lib_USB_genHID.c,4158 :: 		
;__Lib_USB_genHID.c,4162 :: 		
0x0E0C	0x0100      	MOVLB       0
0x0E0E	0x51B0      	MOVF        FARG___Lib_USB_genHID_USB_Transfer_Packet_dir, 0, 1
0x0E10	0x0A00      	XORLW       0
0x0E12	0xE012      	BZ          L___Lib_USB_genHID_USB_Transfer_Packet202
;__Lib_USB_genHID.c,4164 :: 		
0x0E14	0xF000C0AF  	MOVFF       FARG___Lib_USB_genHID_USB_Transfer_Packet_ep, R0
0x0E18	0x0E00      	MOVLW       0
0x0E1A	0x6E01      	MOVWF       R1 
0x0E1C	0x3600      	RLCF        R0, 1 
0x0E1E	0x9000      	BCF         R0, 0 
0x0E20	0x3601      	RLCF        R1, 1 
0x0E22	0x0E6A      	MOVLW       __Lib_USB_genHID_BDTEntry_InPtr
0x0E24	0x2400      	ADDWF       R0, 0 
0x0E26	0x6EE9      	MOVWF       FSR0L 
0x0E28	0x0E00      	MOVLW       hi_addr(__Lib_USB_genHID_BDTEntry_InPtr)
0x0E2A	0x2001      	ADDWFC      R1, 0 
0x0E2C	0x6EEA      	MOVWF       FSR0H 
0x0E2E	0xF004CFEE  	MOVFF       POSTINC0, R4
0x0E32	0xF005CFEE  	MOVFF       POSTINC0, R5
;__Lib_USB_genHID.c,4165 :: 		
0x0E36	0xD011      	BRA         L___Lib_USB_genHID_USB_Transfer_Packet203
L___Lib_USB_genHID_USB_Transfer_Packet202:
;__Lib_USB_genHID.c,4167 :: 		
0x0E38	0xF000C0AF  	MOVFF       FARG___Lib_USB_genHID_USB_Transfer_Packet_ep, R0
0x0E3C	0x0E00      	MOVLW       0
0x0E3E	0x6E01      	MOVWF       R1 
0x0E40	0x3600      	RLCF        R0, 1 
0x0E42	0x9000      	BCF         R0, 0 
0x0E44	0x3601      	RLCF        R1, 1 
0x0E46	0x0E64      	MOVLW       __Lib_USB_genHID_BDTEntry_OutPtr
0x0E48	0x2400      	ADDWF       R0, 0 
0x0E4A	0x6EE9      	MOVWF       FSR0L 
0x0E4C	0x0E00      	MOVLW       hi_addr(__Lib_USB_genHID_BDTEntry_OutPtr)
0x0E4E	0x2001      	ADDWFC      R1, 0 
0x0E50	0x6EEA      	MOVWF       FSR0H 
0x0E52	0xF004CFEE  	MOVFF       POSTINC0, R4
0x0E56	0xF005CFEE  	MOVFF       POSTINC0, R5
;__Lib_USB_genHID.c,4168 :: 		
L___Lib_USB_genHID_USB_Transfer_Packet203:
;__Lib_USB_genHID.c,4180 :: 		
0x0E5A	0x0E02      	MOVLW       2
0x0E5C	0x2404      	ADDWF       R4, 0 
0x0E5E	0x6EE1      	MOVWF       FSR1L 
0x0E60	0x0E00      	MOVLW       0
0x0E62	0x2005      	ADDWFC      R5, 0 
0x0E64	0x6EE2      	MOVWF       FSR1H 
0x0E66	0xFFE6C0B1  	MOVFF       FARG___Lib_USB_genHID_USB_Transfer_Packet_data_, POSTINC1
0x0E6A	0xFFE6C0B2  	MOVFF       FARG___Lib_USB_genHID_USB_Transfer_Packet_data_+1, POSTINC1
;__Lib_USB_genHID.c,4181 :: 		
0x0E6E	0x0E01      	MOVLW       1
0x0E70	0x2404      	ADDWF       R4, 0 
0x0E72	0x6EE1      	MOVWF       FSR1L 
0x0E74	0x0E00      	MOVLW       0
0x0E76	0x2005      	ADDWFC      R5, 0 
0x0E78	0x6EE2      	MOVWF       FSR1H 
0x0E7A	0xFFE6C0B3  	MOVFF       FARG___Lib_USB_genHID_USB_Transfer_Packet_len, POSTINC1
;__Lib_USB_genHID.c,4182 :: 		
0x0E7E	0xFFE9C004  	MOVFF       R4, FSR0L
0x0E82	0xFFEAC005  	MOVFF       R5, FSR0H
0x0E86	0xF000CFEE  	MOVFF       POSTINC0, R0
0x0E8A	0xFFE1C004  	MOVFF       R4, FSR1L
0x0E8E	0xFFE2C005  	MOVFF       R5, FSR1H
0x0E92	0x0E40      	MOVLW       64
0x0E94	0x1400      	ANDWF       R0, 0 
0x0E96	0x6EE6      	MOVWF       POSTINC1 
;__Lib_USB_genHID.c,4183 :: 		
0x0E98	0xFFE9C004  	MOVFF       R4, FSR0L
0x0E9C	0xFFEAC005  	MOVFF       R5, FSR0H
0x0EA0	0xF000CFEE  	MOVFF       POSTINC0, R0
0x0EA4	0xFFE1C004  	MOVFF       R4, FSR1L
0x0EA8	0xFFE2C005  	MOVFF       R5, FSR1H
0x0EAC	0x0E88      	MOVLW       136
0x0EAE	0x1000      	IORWF       R0, 0 
0x0EB0	0x6EE6      	MOVWF       POSTINC1 
;__Lib_USB_genHID.c,4186 :: 		
0x0EB2	0x51B0      	MOVF        FARG___Lib_USB_genHID_USB_Transfer_Packet_dir, 0, 1
0x0EB4	0x0A00      	XORLW       0
0x0EB6	0xE01B      	BZ          L___Lib_USB_genHID_USB_Transfer_Packet204
;__Lib_USB_genHID.c,4188 :: 		
0x0EB8	0xF000C0AF  	MOVFF       FARG___Lib_USB_genHID_USB_Transfer_Packet_ep, R0
0x0EBC	0x0E00      	MOVLW       0
0x0EBE	0x6E01      	MOVWF       R1 
0x0EC0	0x3600      	RLCF        R0, 1 
0x0EC2	0x9000      	BCF         R0, 0 
0x0EC4	0x3601      	RLCF        R1, 1 
0x0EC6	0x0E6A      	MOVLW       __Lib_USB_genHID_BDTEntry_InPtr
0x0EC8	0x2400      	ADDWF       R0, 0 
0x0ECA	0x6E02      	MOVWF       R2 
0x0ECC	0x0E00      	MOVLW       hi_addr(__Lib_USB_genHID_BDTEntry_InPtr)
0x0ECE	0x2001      	ADDWFC      R1, 0 
0x0ED0	0x6E03      	MOVWF       R3 
0x0ED2	0xFFE9C002  	MOVFF       R2, FSR0L
0x0ED6	0xFFEAC003  	MOVFF       R3, FSR0H
0x0EDA	0x0E04      	MOVLW       4
0x0EDC	0x18EE      	XORWF       POSTINC0, 0 
0x0EDE	0x6E00      	MOVWF       R0 
0x0EE0	0xFFE1C002  	MOVFF       R2, FSR1L
0x0EE4	0xFFE2C003  	MOVFF       R3, FSR1H
0x0EE8	0xFFE6C000  	MOVFF       R0, POSTINC1
;__Lib_USB_genHID.c,4189 :: 		
0x0EEC	0xD01A      	BRA         L___Lib_USB_genHID_USB_Transfer_Packet205
L___Lib_USB_genHID_USB_Transfer_Packet204:
;__Lib_USB_genHID.c,4191 :: 		
0x0EEE	0xF000C0AF  	MOVFF       FARG___Lib_USB_genHID_USB_Transfer_Packet_ep, R0
0x0EF2	0x0E00      	MOVLW       0
0x0EF4	0x6E01      	MOVWF       R1 
0x0EF6	0x3600      	RLCF        R0, 1 
0x0EF8	0x9000      	BCF         R0, 0 
0x0EFA	0x3601      	RLCF        R1, 1 
0x0EFC	0x0E64      	MOVLW       __Lib_USB_genHID_BDTEntry_OutPtr
0x0EFE	0x2400      	ADDWF       R0, 0 
0x0F00	0x6E02      	MOVWF       R2 
0x0F02	0x0E00      	MOVLW       hi_addr(__Lib_USB_genHID_BDTEntry_OutPtr)
0x0F04	0x2001      	ADDWFC      R1, 0 
0x0F06	0x6E03      	MOVWF       R3 
0x0F08	0xFFE9C002  	MOVFF       R2, FSR0L
0x0F0C	0xFFEAC003  	MOVFF       R3, FSR0H
0x0F10	0x0E04      	MOVLW       4
0x0F12	0x18EE      	XORWF       POSTINC0, 0 
0x0F14	0x6E00      	MOVWF       R0 
0x0F16	0xFFE1C002  	MOVFF       R2, FSR1L
0x0F1A	0xFFE2C003  	MOVFF       R3, FSR1H
0x0F1E	0xFFE6C000  	MOVFF       R0, POSTINC1
;__Lib_USB_genHID.c,4192 :: 		
L___Lib_USB_genHID_USB_Transfer_Packet205:
;__Lib_USB_genHID.c,4193 :: 		
0x0F22	0xF000C004  	MOVFF       R4, R0
0x0F26	0xF001C005  	MOVFF       R5, R1
;__Lib_USB_genHID.c,4194 :: 		
L_end_USB_Transfer_Packet:
0x0F2A	0x0012      	RETURN      0
; end of __Lib_USB_genHID_USB_Transfer_Packet
_USB_Polling_Proc:
;__Lib_USB_genHID.c,2596 :: 		
