;  LST file generated by mikroListExporter - v.2.0 
; Date/Time: 1/17/2017 4:46:55 PM
;----------------------------------------------

;Address Opcode 	ASM
0x0A72	0x6EE6      	MOVWF       POSTINC1 
;__Lib_USB_genHID.c,3733 :: 		
0x0A74	0xFFE1C12D  	MOVFF       __Lib_USB_genHID_BDTEntry_EP0Out_NextPtr, FSR1L
0x0A78	0xFFE2C12E  	MOVFF       __Lib_USB_genHID_BDTEntry_EP0Out_NextPtr+1, FSR1H
0x0A7C	0x0EC8      	MOVLW       200
0x0A7E	0x6EE6      	MOVWF       POSTINC1 
;__Lib_USB_genHID.c,3734 :: 		
0x0A80	0xD01E      	BRA         L___Lib_USB_genHID_USB_CtrlEP_Service_Complete170
L___Lib_USB_genHID_USB_CtrlEP_Service_Complete169:
;__Lib_USB_genHID.c,3739 :: 		
0x0A82	0x0E01      	MOVLW       1
0x0A84	0x252D      	ADDWF       __Lib_USB_genHID_BDTEntry_EP0Out_NextPtr, 0, 1
0x0A86	0x6EE1      	MOVWF       FSR1L 
0x0A88	0x0E00      	MOVLW       0
0x0A8A	0x212E      	ADDWFC      __Lib_USB_genHID_BDTEntry_EP0Out_NextPtr+1, 0, 1
0x0A8C	0x6EE2      	MOVWF       FSR1H 
0x0A8E	0x0E08      	MOVLW       8
0x0A90	0x6EE6      	MOVWF       POSTINC1 
;__Lib_USB_genHID.c,3740 :: 		
0x0A92	0x0E02      	MOVLW       2
0x0A94	0x252D      	ADDWF       __Lib_USB_genHID_BDTEntry_EP0Out_NextPtr, 0, 1
0x0A96	0x6EE1      	MOVWF       FSR1L 
0x0A98	0x0E00      	MOVLW       0
0x0A9A	0x212E      	ADDWFC      __Lib_USB_genHID_BDTEntry_EP0Out_NextPtr+1, 0, 1
0x0A9C	0x6EE2      	MOVWF       FSR1H 
0x0A9E	0x0E20      	MOVLW       __Lib_USB_genHID_SetupPkt
0x0AA0	0x6EE6      	MOVWF       POSTINC1 
0x0AA2	0x0E04      	MOVLW       hi_addr(__Lib_USB_genHID_SetupPkt)
0x0AA4	0x6EE6      	MOVWF       POSTINC1 
;__Lib_USB_genHID.c,3741 :: 		
0x0AA6	0xFFE1C12D  	MOVFF       __Lib_USB_genHID_BDTEntry_EP0Out_NextPtr, FSR1L
0x0AAA	0xFFE2C12E  	MOVFF       __Lib_USB_genHID_BDTEntry_EP0Out_NextPtr+1, FSR1H
0x0AAE	0x0E8C      	MOVLW       140
0x0AB0	0x6EE6      	MOVWF       POSTINC1 
;__Lib_USB_genHID.c,3742 :: 		
0x0AB2	0xFFE1C129  	MOVFF       __Lib_USB_genHID_BDTEntry_InPtr, FSR1L
0x0AB6	0xFFE2C12A  	MOVFF       __Lib_USB_genHID_BDTEntry_InPtr+1, FSR1H
0x0ABA	0x0E84      	MOVLW       132
0x0ABC	0x6EE6      	MOVWF       POSTINC1 
;__Lib_USB_genHID.c,3743 :: 		
L___Lib_USB_genHID_USB_CtrlEP_Service_Complete170:
;__Lib_USB_genHID.c,3744 :: 		
0x0ABE	0xD085      	BRA         L___Lib_USB_genHID_USB_CtrlEP_Service_Complete171
L___Lib_USB_genHID_USB_CtrlEP_Service_Complete168:
;__Lib_USB_genHID.c,3746 :: 		
0x0AC0	0xBF08      	BTFSC       __Lib_USB_genHID_outPipes+2, 7, 1
0x0AC2	0xD083      	BRA         L___Lib_USB_genHID_USB_CtrlEP_Service_Complete172
;__Lib_USB_genHID.c,3747 :: 		
0x0AC4	0x0104      	MOVLB       4
0x0AC6	0xAF20      	BTFSS       __Lib_USB_genHID_SetupPkt, 7, 1
0x0AC8	0xD057      	BRA         L___Lib_USB_genHID_USB_CtrlEP_Service_Complete173
;__Lib_USB_genHID.c,3748 :: 		
0x0ACA	0x0101      	MOVLB       1
0x0ACC	0x5105      	MOVF        __Lib_USB_genHID_inPipes+5, 0, 1
0x0ACE	0x0104      	MOVLB       4
0x0AD0	0x5D27      	SUBWF       1063, 0, 1
0x0AD2	0xE104      	BNZ         L___Lib_USB_genHID_USB_CtrlEP_Service_Complete312
0x0AD4	0x0101      	MOVLB       1
0x0AD6	0x5104      	MOVF        __Lib_USB_genHID_inPipes+4, 0, 1
0x0AD8	0x0104      	MOVLB       4
0x0ADA	0x5D26      	SUBWF       1062, 0, 1
L___Lib_USB_genHID_USB_CtrlEP_Service_Complete312:
0x0ADC	0xE204      	BC          L___Lib_USB_genHID_USB_CtrlEP_Service_Complete174
;__Lib_USB_genHID.c,3749 :: 		
0x0ADE	0xF104C426  	MOVFF       1062, __Lib_USB_genHID_inPipes+4
0x0AE2	0xF105C427  	MOVFF       1063, __Lib_USB_genHID_inPipes+5
;__Lib_USB_genHID.c,3750 :: 		
L___Lib_USB_genHID_USB_CtrlEP_Service_Complete174:
;__Lib_USB_genHID.c,3751 :: 		
0x0AE6	0xDD66      	RCALL       __Lib_USB_genHID_USB_CtrlTrf_Tx_Service
;__Lib_USB_genHID.c,3752 :: 		
0x0AE8	0x0E01      	MOVLW       1
0x0AEA	0x0100      	MOVLB       0
0x0AEC	0x6FB2      	MOVWF       __Lib_USB_genHID_controlTransferState, 1
;__Lib_USB_genHID.c,3775 :: 		
0x0AEE	0x0E01      	MOVLW       1
0x0AF0	0x0101      	MOVLB       1
0x0AF2	0x252D      	ADDWF       __Lib_USB_genHID_BDTEntry_EP0Out_NextPtr, 0, 1
0x0AF4	0x6EE1      	MOVWF       FSR1L 
0x0AF6	0x0E00      	MOVLW       0
0x0AF8	0x212E      	ADDWFC      __Lib_USB_genHID_BDTEntry_EP0Out_NextPtr+1, 0, 1
0x0AFA	0x6EE2      	MOVWF       FSR1H 
0x0AFC	0x0E08      	MOVLW       8
0x0AFE	0x6EE6      	MOVWF       POSTINC1 
;__Lib_USB_genHID.c,3776 :: 		
0x0B00	0x0E02      	MOVLW       2
0x0B02	0x252D      	ADDWF       __Lib_USB_genHID_BDTEntry_EP0Out_NextPtr, 0, 1
0x0B04	0x6EE1      	MOVWF       FSR1L 
0x0B06	0x0E00      	MOVLW       0
0x0B08	0x212E      	ADDWFC      __Lib_USB_genHID_BDTEntry_EP0Out_NextPtr+1, 0, 1
0x0B0A	0x6EE2      	MOVWF       FSR1H 
0x0B0C	0x0E20      	MOVLW       __Lib_USB_genHID_SetupPkt
0x0B0E	0x6EE6      	MOVWF       POSTINC1 
0x0B10	0x0E04      	MOVLW       hi_addr(__Lib_USB_genHID_SetupPkt)
0x0B12	0x6EE6      	MOVWF       POSTINC1 
;__Lib_USB_genHID.c,3777 :: 		
0x0B14	0xFFE1C12D  	MOVFF       __Lib_USB_genHID_BDTEntry_EP0Out_NextPtr, FSR1L
0x0B18	0xFFE2C12E  	MOVFF       __Lib_USB_genHID_BDTEntry_EP0Out_NextPtr+1, FSR1H
0x0B1C	0x0E80      	MOVLW       128
0x0B1E	0x6EE6      	MOVWF       POSTINC1 
;__Lib_USB_genHID.c,3778 :: 		
0x0B20	0x6B36      	CLRF        __Lib_USB_genHID_BothEP0OutUOWNsSet, 1
;__Lib_USB_genHID.c,3781 :: 		
0x0B22	0x0E01      	MOVLW       1
0x0B24	0x2534      	ADDWF       __Lib_USB_genHID_BDTEntry_EP0Out_CurrentPtr, 0, 1
0x0B26	0x6EE1      	MOVWF       FSR1L 
0x0B28	0x0E00      	MOVLW       0
0x0B2A	0x2135      	ADDWFC      __Lib_USB_genHID_BDTEntry_EP0Out_CurrentPtr+1, 0, 1
0x0B2C	0x6EE2      	MOVWF       FSR1H 
0x0B2E	0x0E08      	MOVLW       8
0x0B30	0x6EE6      	MOVWF       POSTINC1 
;__Lib_USB_genHID.c,3782 :: 		
0x0B32	0x0E02      	MOVLW       2
0x0B34	0x2534      	ADDWF       __Lib_USB_genHID_BDTEntry_EP0Out_CurrentPtr, 0, 1
0x0B36	0x6EE1      	MOVWF       FSR1L 
0x0B38	0x0E00      	MOVLW       0
0x0B3A	0x2135      	ADDWFC      __Lib_USB_genHID_BDTEntry_EP0Out_CurrentPtr+1, 0, 1
0x0B3C	0x6EE2      	MOVWF       FSR1H 
0x0B3E	0x0E20      	MOVLW       __Lib_USB_genHID_SetupPkt
0x0B40	0x6EE6      	MOVWF       POSTINC1 
0x0B42	0x0E04      	MOVLW       hi_addr(__Lib_USB_genHID_SetupPkt)
0x0B44	0x6EE6      	MOVWF       POSTINC1 
;__Lib_USB_genHID.c,3783 :: 		
0x0B46	0xFFE1C134  	MOVFF       __Lib_USB_genHID_BDTEntry_EP0Out_CurrentPtr, FSR1L
0x0B4A	0xFFE2C135  	MOVFF       __Lib_USB_genHID_BDTEntry_EP0Out_CurrentPtr+1, FSR1H
0x0B4E	0x0E84      	MOVLW       132
0x0B50	0x6EE6      	MOVWF       POSTINC1 
;__Lib_USB_genHID.c,3784 :: 		
0x0B52	0x0E01      	MOVLW       1
0x0B54	0x6F36      	MOVWF       __Lib_USB_genHID_BothEP0OutUOWNsSet, 1
;__Lib_USB_genHID.c,3791 :: 		
0x0B56	0x0E02      	MOVLW       2
0x0B58	0x2529      	ADDWF       __Lib_USB_genHID_BDTEntry_InPtr, 0, 1
0x0B5A	0x6EE1      	MOVWF       FSR1L 
0x0B5C	0x0E00      	MOVLW       0
0x0B5E	0x212A      	ADDWFC      __Lib_USB_genHID_BDTEntry_InPtr+1, 0, 1
0x0B60	0x6EE2      	MOVWF       FSR1H 
0x0B62	0x0E28      	MOVLW       __Lib_USB_genHID_CtrlTrfData
0x0B64	0x6EE6      	MOVWF       POSTINC1 
0x0B66	0x0E04      	MOVLW       hi_addr(__Lib_USB_genHID_CtrlTrfData)
0x0B68	0x6EE6      	MOVWF       POSTINC1 
;__Lib_USB_genHID.c,3792 :: 		
0x0B6A	0xFFE1C129  	MOVFF       __Lib_USB_genHID_BDTEntry_InPtr, FSR1L
0x0B6E	0xFFE2C12A  	MOVFF       __Lib_USB_genHID_BDTEntry_InPtr+1, FSR1H
0x0B72	0x0EC8      	MOVLW       200
0x0B74	0x6EE6      	MOVWF       POSTINC1 
;__Lib_USB_genHID.c,3793 :: 		
0x0B76	0xD029      	BRA         L___Lib_USB_genHID_USB_CtrlEP_Service_Complete175
L___Lib_USB_genHID_USB_CtrlEP_Service_Complete173:
;__Lib_USB_genHID.c,3795 :: 		
0x0B78	0x0E02      	MOVLW       2
0x0B7A	0x0100      	MOVLB       0
0x0B7C	0x6FB2      	MOVWF       __Lib_USB_genHID_controlTransferState, 1
;__Lib_USB_genHID.c,3805 :: 		
0x0B7E	0x0E01      	MOVLW       1
0x0B80	0x0101      	MOVLB       1
0x0B82	0x2529      	ADDWF       __Lib_USB_genHID_BDTEntry_InPtr, 0, 1
0x0B84	0x6EE1      	MOVWF       FSR1L 
0x0B86	0x0E00      	MOVLW       0
0x0B88	0x212A      	ADDWFC      __Lib_USB_genHID_BDTEntry_InPtr+1, 0, 1
0x0B8A	0x6EE2      	MOVWF       FSR1H 
0x0B8C	0x6AE6      	CLRF        POSTINC1 
;__Lib_USB_genHID.c,3806 :: 		
0x0B8E	0xFFE1C129  	MOVFF       __Lib_USB_genHID_BDTEntry_InPtr, FSR1L
0x0B92	0xFFE2C12A  	MOVFF       __Lib_USB_genHID_BDTEntry_InPtr+1, FSR1H
0x0B96	0x0EC8      	MOVLW       200
0x0B98	0x6EE6      	MOVWF       POSTINC1 
;__Lib_USB_genHID.c,3811 :: 		
0x0B9A	0x0E01      	MOVLW       1
0x0B9C	0x252D      	ADDWF       __Lib_USB_genHID_BDTEntry_EP0Out_NextPtr, 0, 1
0x0B9E	0x6EE1      	MOVWF       FSR1L 
0x0BA0	0x0E00      	MOVLW       0
0x0BA2	0x212E      	ADDWFC      __Lib_USB_genHID_BDTEntry_EP0Out_NextPtr+1, 0, 1
0x0BA4	0x6EE2      	MOVWF       FSR1H 
0x0BA6	0x0E08      	MOVLW       8
0x0BA8	0x6EE6      	MOVWF       POSTINC1 
;__Lib_USB_genHID.c,3812 :: 		
0x0BAA	0x0E02      	MOVLW       2
0x0BAC	0x252D      	ADDWF       __Lib_USB_genHID_BDTEntry_EP0Out_NextPtr, 0, 1
0x0BAE	0x6EE1      	MOVWF       FSR1L 
0x0BB0	0x0E00      	MOVLW       0
0x0BB2	0x212E      	ADDWFC      __Lib_USB_genHID_BDTEntry_EP0Out_NextPtr+1, 0, 1
0x0BB4	0x6EE2      	MOVWF       FSR1H 
0x0BB6	0x0E28      	MOVLW       __Lib_USB_genHID_CtrlTrfData
0x0BB8	0x6EE6      	MOVWF       POSTINC1 
0x0BBA	0x0E04      	MOVLW       hi_addr(__Lib_USB_genHID_CtrlTrfData)
0x0BBC	0x6EE6      	MOVWF       POSTINC1 
;__Lib_USB_genHID.c,3813 :: 		
0x0BBE	0xFFE1C12D  	MOVFF       __Lib_USB_genHID_BDTEntry_EP0Out_NextPtr, FSR1L
0x0BC2	0xFFE2C12E  	MOVFF       __Lib_USB_genHID_BDTEntry_EP0Out_NextPtr+1, FSR1H
0x0BC6	0x0EC8      	MOVLW       200
0x0BC8	0x6EE6      	MOVWF       POSTINC1 
;__Lib_USB_genHID.c,3814 :: 		
L___Lib_USB_genHID_USB_CtrlEP_Service_Complete175:
;__Lib_USB_genHID.c,3815 :: 		
L___Lib_USB_genHID_USB_CtrlEP_Service_Complete172:
;__Lib_USB_genHID.c,3816 :: 		
L___Lib_USB_genHID_USB_CtrlEP_Service_Complete171:
;__Lib_USB_genHID.c,3818 :: 		
L_end_USB_CtrlEP_Service_Complete:
0x0BCA	0x0012      	RETURN      0
; end of __Lib_USB_genHID_USB_CtrlEP_Service_Complete
__Lib_USB_genHID_USB_CB_Check_Other_Req:
;__Lib_USB_genHID.c,4464 :: 		
;__Lib_USB_genHID.c,4465 :: 		
0x0BCC	0x0100      	MOVLB       0
0x0BCE	0x53FC      	MOVF        __Lib_USB_genHID__Is_HID, 1, 1
0x0BD0	0xE001      	BZ          L___Lib_USB_genHID_USB_CB_Check_Other_Req229
;__Lib_USB_genHID.c,4466 :: 		
0x0BD2	0xDC51      	RCALL       __Lib_USB_genHID_USB_Check_HID_Request
;__Lib_USB_genHID.c,4467 :: 		
L___Lib_USB_genHID_USB_CB_Check_Other_Req229:
;__Lib_USB_genHID.c,4468 :: 		
L_end_USB_CB_Check_Other_Req:
0x0BD4	0x0012      	RETURN      0
; end of __Lib_USB_genHID_USB_CB_Check_Other_Req
__Lib_USB_genHID_USB_CtrlTrf_Rx_Service:
;__Lib_USB_genHID.c,3920 :: 		
;__Lib_USB_genHID.c,3924 :: 		
0x0BD6	0x0E01      	MOVLW       1
0x0BD8	0x0101      	MOVLB       1
0x0BDA	0x2534      	ADDWF       __Lib_USB_genHID_BDTEntry_EP0Out_CurrentPtr, 0, 1
0x0BDC	0x6EE9      	MOVWF       FSR0L 
0x0BDE	0x0E00      	MOVLW       0
0x0BE0	0x2135      	ADDWFC      __Lib_USB_genHID_BDTEntry_EP0Out_CurrentPtr+1, 0, 1
0x0BE2	0x6EEA      	MOVWF       FSR0H 
0x0BE4	0xF000CFEE  	MOVFF       POSTINC0, R0
0x0BE8	0xF002C000  	MOVFF       R0, R2
;__Lib_USB_genHID.c,3929 :: 		
0x0BEC	0x0E00      	MOVLW       0
0x0BEE	0x5D0A      	SUBWF       __Lib_USB_genHID_outPipes+4, 0, 1
0x0BF0	0xE102      	BNZ         L___Lib_USB_genHID_USB_CtrlTrf_Rx_Service316
0x0BF2	0x5002      	MOVF        R2, 0 
0x0BF4	0x5D09      	SUBWF       __Lib_USB_genHID_outPipes+3, 0, 1
L___Lib_USB_genHID_USB_CtrlTrf_Rx_Service316:
0x0BF6	0xE203      	BC          L___Lib_USB_genHID_USB_CtrlTrf_Rx_Service187
;__Lib_USB_genHID.c,3930 :: 		
0x0BF8	0xF002C109  	MOVFF       __Lib_USB_genHID_outPipes+3, R2
;__Lib_USB_genHID.c,3931 :: 		
0x0BFC	0xD00A      	BRA         L___Lib_USB_genHID_USB_CtrlTrf_Rx_Service188
L___Lib_USB_genHID_USB_CtrlTrf_Rx_Service187:
;__Lib_USB_genHID.c,3932 :: 		
0x0BFE	0x5002      	MOVF        R2, 0 
0x0C00	0x5D09      	SUBWF       __Lib_USB_genHID_outPipes+3, 0, 1
0x0C02	0x6E00      	MOVWF       R0 
0x0C04	0x0E00      	MOVLW       0
0x0C06	0x590A      	SUBWFB      __Lib_USB_genHID_outPipes+4, 0, 1
0x0C08	0x6E01      	MOVWF       R1 
0x0C0A	0xF109C000  	MOVFF       R0, __Lib_USB_genHID_outPipes+3
0x0C0E	0xF10AC001  	MOVFF       R1, __Lib_USB_genHID_outPipes+4
;__Lib_USB_genHID.c,3933 :: 		
L___Lib_USB_genHID_USB_CtrlTrf_Rx_Service188:
;__Lib_USB_genHID.c,3935 :: 		
0x0C12	0x6A03      	CLRF        R3 
L___Lib_USB_genHID_USB_CtrlTrf_Rx_Service189:
0x0C14	0x5002      	MOVF        R2, 0 
0x0C16	0x5C03      	SUBWF       R3, 0 
0x0C18	0xE21C      	BC          L___Lib_USB_genHID_USB_CtrlTrf_Rx_Service190
;__Lib_USB_genHID.c,3936 :: 		
0x0C1A	0x0E28      	MOVLW       __Lib_USB_genHID_CtrlTrfData
0x0C1C	0x6EE9      	MOVWF       FSR0L 
0x0C1E	0x0E04      	MOVLW       hi_addr(__Lib_USB_genHID_CtrlTrfData)
0x0C20	0x6EEA      	MOVWF       FSR0H 
0x0C22	0x5003      	MOVF        R3, 0 
0x0C24	0x26E9      	ADDWF       FSR0L, 1 
0x0C26	0xB0D8      	BTFSC       STATUS, 0 
0x0C28	0x2AEA      	INCF        FSR0H, 1 
0x0C2A	0xF000CFEE  	MOVFF       POSTINC0, R0
0x0C2E	0xFFE1C106  	MOVFF       __Lib_USB_genHID_outPipes, FSR1L
0x0C32	0xFFE2C107  	MOVFF       __Lib_USB_genHID_outPipes+1, FSR1H
0x0C36	0xFFE6C000  	MOVFF       R0, POSTINC1
0x0C3A	0x0E01      	MOVLW       1
0x0C3C	0x2506      	ADDWF       __Lib_USB_genHID_outPipes, 0, 1
0x0C3E	0x6E00      	MOVWF       R0 
0x0C40	0x0E00      	MOVLW       0
0x0C42	0x2107      	ADDWFC      __Lib_USB_genHID_outPipes+1, 0, 1
0x0C44	0x6E01      	MOVWF       R1 
0x0C46	0xF106C000  	MOVFF       R0, __Lib_USB_genHID_outPipes
0x0C4A	0xF107C001  	MOVFF       R1, __Lib_USB_genHID_outPipes+1
;__Lib_USB_genHID.c,3935 :: 		
0x0C4E	0x2A03      	INCF        R3, 1 
;__Lib_USB_genHID.c,3937 :: 		
0x0C50	0xD7E1      	BRA         L___Lib_USB_genHID_USB_CtrlTrf_Rx_Service189
L___Lib_USB_genHID_USB_CtrlTrf_Rx_Service190:
;__Lib_USB_genHID.c,3940 :: 		
0x0C52	0x0E00      	MOVLW       0
0x0C54	0x6E00      	MOVWF       R0 
0x0C56	0x510A      	MOVF        __Lib_USB_genHID_outPipes+4, 0, 1
0x0C58	0x5C00      	SUBWF       R0, 0 
0x0C5A	0xE102      	BNZ         L___Lib_USB_genHID_USB_CtrlTrf_Rx_Service317
0x0C5C	0x5109      	MOVF        __Lib_USB_genHID_outPipes+3, 0, 1
0x0C5E	0x0800      	SUBLW       0
L___Lib_USB_genHID_USB_CtrlTrf_Rx_Service317:
0x0C60	0xE228      	BC          L___Lib_USB_genHID_USB_CtrlTrf_Rx_Service192
;__Lib_USB_genHID.c,3946 :: 		
0x0C62	0x0E01      	MOVLW       1
0x0C64	0x252D      	ADDWF       __Lib_USB_genHID_BDTEntry_EP0Out_NextPtr, 0, 1
0x0C66	0x6EE1      	MOVWF       FSR1L 
0x0C68	0x0E00      	MOVLW       0
0x0C6A	0x212E      	ADDWFC      __Lib_USB_genHID_BDTEntry_EP0Out_NextPtr+1, 0, 1
0x0C6C	0x6EE2      	MOVWF       FSR1H 
0x0C6E	0x0E08      	MOVLW       8
0x0C70	0x6EE6      	MOVWF       POSTINC1 
;__Lib_USB_genHID.c,3947 :: 		
0x0C72	0x0E02      	MOVLW       2
0x0C74	0x252D      	ADDWF       __Lib_USB_genHID_BDTEntry_EP0Out_NextPtr, 0, 1
0x0C76	0x6EE1      	MOVWF       FSR1L 
0x0C78	0x0E00      	MOVLW       0
0x0C7A	0x212E      	ADDWFC      __Lib_USB_genHID_BDTEntry_EP0Out_NextPtr+1, 0, 1
0x0C7C	0x6EE2      	MOVWF       FSR1H 
0x0C7E	0x0E28      	MOVLW       __Lib_USB_genHID_CtrlTrfData
0x0C80	0x6EE6      	MOVWF       POSTINC1 
0x0C82	0x0E04      	MOVLW       hi_addr(__Lib_USB_genHID_CtrlTrfData)
0x0C84	0x6EE6      	MOVWF       POSTINC1 
;__Lib_USB_genHID.c,3948 :: 		
0x0C86	0xFFE9C134  	MOVFF       __Lib_USB_genHID_BDTEntry_EP0Out_CurrentPtr, FSR0L
0x0C8A	0xFFEAC135  	MOVFF       __Lib_USB_genHID_BDTEntry_EP0Out_CurrentPtr+1, FSR0H
0x0C8E	0xF000CFEE  	MOVFF       POSTINC0, R0
0x0C92	0xBC00      	BTFSC       R0, 6 
0x0C94	0xD007      	BRA         L___Lib_USB_genHID_USB_CtrlTrf_Rx_Service193
;__Lib_USB_genHID.c,3949 :: 		
0x0C96	0xFFE1C12D  	MOVFF       __Lib_USB_genHID_BDTEntry_EP0Out_NextPtr, FSR1L
0x0C9A	0xFFE2C12E  	MOVFF       __Lib_USB_genHID_BDTEntry_EP0Out_NextPtr+1, FSR1H
0x0C9E	0x0EC8      	MOVLW       200
0x0CA0	0x6EE6      	MOVWF       POSTINC1 
;__Lib_USB_genHID.c,3950 :: 		
0x0CA2	0xD006      	BRA         L___Lib_USB_genHID_USB_CtrlTrf_Rx_Service194
L___Lib_USB_genHID_USB_CtrlTrf_Rx_Service193:
;__Lib_USB_genHID.c,3951 :: 		
0x0CA4	0xFFE1C12D  	MOVFF       __Lib_USB_genHID_BDTEntry_EP0Out_NextPtr, FSR1L
0x0CA8	0xFFE2C12E  	MOVFF       __Lib_USB_genHID_BDTEntry_EP0Out_NextPtr+1, FSR1H
0x0CAC	0x0E88      	MOVLW       136
0x0CAE	0x6EE6      	MOVWF       POSTINC1 
;__Lib_USB_genHID.c,3952 :: 		
L___Lib_USB_genHID_USB_CtrlTrf_Rx_Service194:
;__Lib_USB_genHID.c,3953 :: 		
0x0CB0	0xD019      	BRA         L___Lib_USB_genHID_USB_CtrlTrf_Rx_Service195
L___Lib_USB_genHID_USB_CtrlTrf_Rx_Service192:
;__Lib_USB_genHID.c,3954 :: 		
0x0CB2	0x0E01      	MOVLW       1
0x0CB4	0x252D      	ADDWF       __Lib_USB_genHID_BDTEntry_EP0Out_NextPtr, 0, 1
0x0CB6	0x6EE1      	MOVWF       FSR1L 
0x0CB8	0x0E00      	MOVLW       0
0x0CBA	0x212E      	ADDWFC      __Lib_USB_genHID_BDTEntry_EP0Out_NextPtr+1, 0, 1
0x0CBC	0x6EE2      	MOVWF       FSR1H 
0x0CBE	0x0E08      	MOVLW       8
0x0CC0	0x6EE6      	MOVWF       POSTINC1 
;__Lib_USB_genHID.c,3955 :: 		
0x0CC2	0x0E02      	MOVLW       2
0x0CC4	0x252D      	ADDWF       __Lib_USB_genHID_BDTEntry_EP0Out_NextPtr, 0, 1
0x0CC6	0x6EE1      	MOVWF       FSR1L 
0x0CC8	0x0E00      	MOVLW       0
0x0CCA	0x212E      	ADDWFC      __Lib_USB_genHID_BDTEntry_EP0Out_NextPtr+1, 0, 1
0x0CCC	0x6EE2      	MOVWF       FSR1H 
0x0CCE	0x0E20      	MOVLW       __Lib_USB_genHID_SetupPkt
0x0CD0	0x6EE6      	MOVWF       POSTINC1 
0x0CD2	0x0E04      	MOVLW       hi_addr(__Lib_USB_genHID_SetupPkt)
0x0CD4	0x6EE6      	MOVWF       POSTINC1 
;__Lib_USB_genHID.c,3959 :: 		
0x0CD6	0xFFE1C12D  	MOVFF       __Lib_USB_genHID_BDTEntry_EP0Out_NextPtr, FSR1L
0x0CDA	0xFFE2C12E  	MOVFF       __Lib_USB_genHID_BDTEntry_EP0Out_NextPtr+1, FSR1H
0x0CDE	0x0E84      	MOVLW       132
0x0CE0	0x6EE6      	MOVWF       POSTINC1 
;__Lib_USB_genHID.c,3964 :: 		
0x0CE2	0x9F08      	BCF         __Lib_USB_genHID_outPipes+2, 7, 1
;__Lib_USB_genHID.c,3965 :: 		
L___Lib_USB_genHID_USB_CtrlTrf_Rx_Service195:
;__Lib_USB_genHID.c,3966 :: 		
L_end_USB_CtrlTrf_Rx_Service:
0x0CE4	0x0012      	RETURN      0
; end of __Lib_USB_genHID_USB_CtrlTrf_Rx_Service
__Lib_USB_genHID_USB_Check_Std_Request:
;__Lib_USB_genHID.c,3418 :: 		
;__Lib_USB_genHID.c,3419 :: 		
0x0CE6	0xF001C420  	MOVFF       __Lib_USB_genHID_SetupPkt, R1
0x0CEA	0x0E60      	MOVLW       96
0x0CEC	0x1601      	ANDWF       R1, 1 
0x0CEE	0x0E05      	MOVLW       5
0x0CF0	0x6E00      	MOVWF       R0 
0x0CF2	0x5000      	MOVF        R0, 0 
L___Lib_USB_genHID_USB_Check_Std_Request306:
0x0CF4	0xE004      	BZ          L___Lib_USB_genHID_USB_Check_Std_Request307
0x0CF6	0x3201      	RRCF        R1, 1 
0x0CF8	0x9E01      	BCF         R1, 7 
0x0CFA	0x0FFF      	ADDLW       255
0x0CFC	0xD7FB      	BRA         L___Lib_USB_genHID_USB_Check_Std_Request306
L___Lib_USB_genHID_USB_Check_Std_Request307:
0x0CFE	0x5001      	MOVF        R1, 0 
0x0D00	0x0A00      	XORLW       0
0x0D02	0xE001      	BZ          L___Lib_USB_genHID_USB_Check_Std_Request119
0x0D04	0xD060      	BRA         L_end_USB_Check_Std_Request
L___Lib_USB_genHID_USB_Check_Std_Request119:
;__Lib_USB_genHID.c,3421 :: 		
0x0D06	0xD03C      	BRA         L___Lib_USB_genHID_USB_Check_Std_Request120
;__Lib_USB_genHID.c,3422 :: 		
L___Lib_USB_genHID_USB_Check_Std_Request122:
;__Lib_USB_genHID.c,3423 :: 		
0x0D08	0x0101      	MOVLB       1
0x0D0A	0x8F03      	BSF         __Lib_USB_genHID_inPipes+3, 7, 1
;__Lib_USB_genHID.c,3424 :: 		
0x0D0C	0x0E08      	MOVLW       8
0x0D0E	0x6F26      	MOVWF       __Lib_USB_genHID_USBDeviceState, 1
;__Lib_USB_genHID.c,3426 :: 		
0x0D10	0xD05A      	BRA         L___Lib_USB_genHID_USB_Check_Std_Request121
;__Lib_USB_genHID.c,3427 :: 		
L___Lib_USB_genHID_USB_Check_Std_Request123:
;__Lib_USB_genHID.c,3428 :: 		
0x0D12	0xF001EC02  	CALL        __Lib_USB_genHID_USB_Get_Dsc_Handler, 0
;__Lib_USB_genHID.c,3429 :: 		
0x0D16	0xD057      	BRA         L___Lib_USB_genHID_USB_Check_Std_Request121
;__Lib_USB_genHID.c,3430 :: 		
L___Lib_USB_genHID_USB_Check_Std_Request124:
;__Lib_USB_genHID.c,3431 :: 		
0x0D18	0xDD59      	RCALL       __Lib_USB_genHID_USB_Set_Cfg_Handler
;__Lib_USB_genHID.c,3432 :: 		
0x0D1A	0xD055      	BRA         L___Lib_USB_genHID_USB_Check_Std_Request121
;__Lib_USB_genHID.c,3433 :: 		
L___Lib_USB_genHID_USB_Check_Std_Request125:
0x0D1C	0x0101      	MOVLB       1
;__Lib_USB_genHID.c,3434 :: 		
0x0D1E	0x0EFF      	MOVLW       __Lib_USB_genHID_USBActiveConfiguration
0x0D20	0x6F00      	MOVWF       __Lib_USB_genHID_inPipes, 1
0x0D22	0x0E00      	MOVLW       hi_addr(__Lib_USB_genHID_USBActiveConfiguration)
